13088 25
0:288 0.010057 -0.005920 0.017761 0.000891 0.003593 0.007826 -0.000929 0.013921 -0.010598 0.009072 -0.002991 -0.008032 0.017233 -0.001080 -0.004934 -0.019323 -0.000738 0.008236 -0.006467 0.017070 -0.014425 -0.010698 0.001497 -0.014335 0.018956 
0:2024 0.015645 0.007312 -0.019949 0.013576 0.006992 -0.000774 -0.004723 -0.001039 0.012460 0.010622 -0.006128 -0.001091 -0.012869 -0.017573 -0.003999 0.019026 0.007186 0.011114 -0.018283 -0.001066 -0.002691 -0.017534 -0.000506 0.003207 -0.006345 
1:2766 0.002694 0.015734 -0.006555 0.015514 -0.016107 0.016586 -0.011227 -0.010641 0.002392 -0.016741 0.015102 -0.002262 0.003222 -0.011445 -0.009728 0.002905 0.015876 0.006803 0.015778 0.007985 -0.007260 0.009254 0.000387 -0.007401 0.015860 
1:4385 0.009287 0.003012 0.005527 0.002109 -0.011924 -0.004847 -0.010919 -0.005939 0.019889 -0.012579 0.006821 -0.006876 0.006373 -0.003694 0.007672 -0.016317 -0.018946 0.003451 -0.015260 0.018018 0.014704 -0.018809 -0.002394 -0.014270 -0.013138 
1:3828 0.018552 -0.014432 -0.016355 -0.008833 0.013073 -0.001035 0.004530 0.017220 0.008592 -0.018634 0.015128 0.004553 0.016439 0.005903 -0.014848 -0.010323 0.016283 -0.012562 0.006036 0.014452 0.013574 0.004063 0.006941 -0.008233 -0.018695 
1:3798 0.017234 0.019740 -0.008903 0.004162 0.019296 0.016991 -0.019592 0.003660 0.013323 0.018613 -0.009140 -0.017560 -0.012894 -0.002987 -0.002087 -0.002126 0.012517 0.019882 -0.006481 -0.014349 -0.019324 -0.019229 -0.005327 -0.013014 0.003783 
1:6395 0.019405 0.005631 -0.011149 -0.013113 0.006048 -0.019195 0.000869 -0.010745 0.005802 -0.008587 0.001825 -0.009605 -0.013913 -0.015448 -0.008732 0.004650 0.016602 -0.009442 -0.011650 0.009784 -0.005073 -0.008995 0.011149 -0.006656 -0.013024 
0:1369 0.008078 0.016026 0.001702 -0.017071 0.012480 -0.017589 0.009629 0.018599 -0.019171 -0.006437 0.006530 -0.010804 0.019223 -0.013353 -0.000806 0.012435 -0.012529 0.007997 -0.011352 0.003339 0.010808 0.007188 -0.015702 0.013179 -0.002641 
0:760 -0.011311 -0.019861 -0.019922 0.003469 -0.005310 0.012989 0.016791 0.008189 -0.007035 0.001295 -0.002684 0.007543 0.005606 -0.012784 -0.001068 0.015892 -0.013037 -0.018477 -0.011784 0.014688 0.016251 -0.017090 0.016128 0.009972 -0.009678 
0:833 0.017179 0.019997 -0.006590 0.018484 0.017520 -0.010477 -0.007265 0.011530 0.012869 0.001403 0.017401 -0.016705 -0.007052 0.016774 0.018313 0.010117 0.016330 0.000538 0.001851 -0.003338 -0.019144 -0.013704 0.006333 0.006394 0.011091 
1:3697 -0.005977 -0.004007 0.016263 0.011094 -0.018985 0.018329 0.001699 0.002475 0.000203 -0.010568 0.014700 -0.014680 0.019587 -0.009994 -0.019394 -0.019826 -0.019329 -0.019833 -0.019085 -0.006733 0.016690 0.013303 -0.011560 0.005082 -0.013764 
1:5852 -0.016560 0.002008 -0.010035 -0.008540 0.015279 -0.006042 0.018852 -0.017520 0.013905 -0.017820 -0.007149 -0.009416 -0.013382 -0.000050 0.005036 -0.002609 0.005859 -0.019321 0.009475 0.018042 -0.017787 -0.004927 -0.013038 -0.008073 -0.010538 
0:31 -0.000826 0.000639 -0.002788 0.001847 0.006728 0.012880 -0.004857 0.014535 -0.001742 0.018633 -0.013795 0.013473 -0.003162 -0.011652 -0.013519 0.003890 -0.007234 -0.019217 0.012509 0.009524 0.004930 0.017162 0.011120 -0.001777 0.004383 
0:1041 -0.014193 -0.018729 0.004796 0.006008 -0.006996 -0.018574 0.010939 0.007892 0.000189 0.005242 0.007400 0.009264 -0.005859 -0.007950 0.017583 0.011436 0.012726 0.002116 -0.002157 0.006243 0.016846 -0.015684 0.002817 -0.007068 -0.011554 
1:3376 0.017250 -0.015493 0.005581 -0.006452 -0.018729 0.016499 -0.002621 0.008420 -0.010163 -0.011668 -0.010347 0.000931 0.004255 -0.004180 0.015290 0.001152 0.007828 -0.006522 0.015411 -0.002062 0.018568 0.008639 0.001700 -0.009137 -0.010728 
1:2959 -0.017071 -0.007610 0.019031 -0.005174 -0.018051 -0.001410 -0.001357 -0.009337 0.010220 -0.011539 0.014184 -0.009611 -0.014641 -0.015335 0.003580 0.016646 0.015543 0.019716 -0.016338 0.002283 0.003897 0.010365 -0.016433 0.010884 0.002882 
0:2409 0.010826 0.017667 -0.009728 0.009323 -0.008320 0.002521 0.004522 0.001622 0.006075 -0.018573 -0.018586 0.001095 0.006850 0.011943 0.004326 -0.012323 -0.014835 -0.003484 -0.000799 -0.019279 -0.002164 0.016085 -0.000909 0.000445 0.013846 
0:110 0.015043 0.017474 0.004279 -0.013516 -0.015477 -0.005979 -0.011481 -0.008285 0.012151 0.012912 0.017035 -0.014324 0.009998 0.004646 0.014107 0.015866 0.009656 -0.000418 -0.005047 0.016685 0.014263 0.008817 -0.004851 0.018591 0.008301 
1:5623 -0.014224 0.006657 -0.017328 0.016368 0.005764 0.002424 -0.014045 0.001771 0.019034 -0.002504 -0.009062 -0.002292 0.012212 0.018928 0.019013 -0.013585 0.012902 0.016493 0.000890 -0.002479 0.013718 0.003931 0.013031 -0.002735 -0.015767 
0:2235 -0.010073 0.008481 0.009798 -0.017835 0.004240 0.011230 -0.005252 -0.018505 0.017887 0.016912 -0.001504 0.016754 -0.006579 0.004785 -0.014048 -0.011861 0.004523 0.000329 -0.001432 0.009308 0.015064 -0.017760 -0.014942 -0.010624 0.003019 
1:6812 0.014053 -0.018256 0.002902 0.001424 -0.007974 0.012882 -0.006965 0.004088 0.013336 -0.015754 -0.018392 -0.018633 0.004696 -0.009917 0.009683 0.003289 -0.013490 0.012219 -0.017127 0.016398 -0.006265 0.014077 0.011397 -0.017916 -0.016511 
0:1877 0.001364 0.016783 0.009137 0.011959 0.012783 -0.000791 0.003849 -0.018337 -0.019730 0.018467 -0.008417 -0.000968 -0.013930 0.013442 -0.017476 0.005595 -0.002627 -0.016377 -0.014751 0.006378 -0.018515 -0.006190 0.010163 0.013822 0.014011 
1:2686 0.019716 0.009140 0.017377 0.006406 -0.002009 -0.011310 -0.000669 -0.006899 -0.012826 -0.000767 -0.008305 -0.009150 -0.000494 -0.000534 -0.003676 -0.001620 -0.016004 0.014666 0.013564 0.009688 -0.009960 -0.007784 -0.018188 0.003492 -0.018513 
1:6658 -0.004680 0.015318 -0.012360 0.018890 0.017560 0.001869 0.003250 -0.007302 -0.019807 -0.014543 -0.015153 0.005934 0.012346 -0.012369 -0.013242 -0.004665 -0.008578 0.006717 -0.011665 0.015008 -0.010352 0.008143 -0.017920 0.010563 -0.004840 
0:1195 0.016676 -0.010314 0.005857 -0.015361 -0.016050 0.011629 0.017269 0.012598 -0.010993 0.007051 -0.002875 0.002352 -0.017492 -0.018130 0.006236 -0.017320 -0.004121 -0.002521 -0.019266 0.011164 0.012762 0.001115 0.005024 0.001895 0.012154 
0:1740 0.006613 0.019503 -0.016387 -0.011250 0.013421 0.019686 -0.007520 0.003503 -0.003540 0.011269 -0.019674 -0.010129 0.016730 0.011332 -0.016754 -0.019145 0.001846 -0.019457 0.019316 0.017447 0.010240 0.014056 -0.018353 0.007337 0.014697 
1:6536 -0.011170 -0.016491 -0.004363 -0.003862 0.015139 0.011589 -0.017652 0.008052 -0.002745 -0.014369 0.018405 0.016230 0.008097 -0.010496 0.000657 0.006087 -0.001461 -0.017002 0.013041 0.005956 0.016323 0.004851 -0.000163 -0.017028 0.014346 
0:2294 -0.013299 0.015234 -0.009886 -0.011745 -0.000743 0.012912 0.008164 0.011198 0.010542 -0.007747 0.006025 0.008755 0.004716 -0.008672 -0.006932 -0.008457 0.019867 0.000697 0.007082 -0.011799 0.000763 -0.018123 -0.006672 0.005516 0.005249 
0:2250 0.006894 0.009777 -0.015747 -0.010032 -0.006272 0.005967 0.013931 0.014310 -0.003893 -0.018781 0.005217 0.006482 -0.012521 0.007569 0.010516 -0.007846 -0.014412 -0.001423 -0.014299 -0.012124 0.017066 0.012206 -0.016804 0.013417 -0.010311 
1:6324 -0.015621 0.005357 0.004042 0.001937 0.012940 0.019287 0.016618 0.015791 0.014408 0.009047 0.005900 0.012281 -0.017370 0.003781 0.002113 -0.004130 0.015237 0.005808 -0.019930 0.016597 -0.014334 -0.009075 0.019690 -0.014455 -0.008931 
1:3587 -0.019950 0.005855 0.008832 0.018358 -0.018847 0.011503 0.017778 0.015684 -0.007004 -0.000877 0.006655 -0.016064 0.002672 -0.018308 0.006119 0.019191 -0.001108 0.008425 0.004918 -0.008318 0.004242 0.008101 -0.013794 0.007385 -0.013587 
0:483 -0.003049 -0.016143 -0.017986 0.010859 0.017321 -0.006208 -0.006999 0.008232 0.005509 0.010290 -0.017775 0.018450 -0.015289 -0.013511 -0.014417 -0.007169 0.004850 -0.013187 -0.000767 -0.015054 -0.017359 -0.018491 0.004693 0.019082 -0.011355 
0:1502 -0.019975 -0.007331 0.004093 -0.004488 -0.000068 -0.001488 -0.008105 -0.005248 0.006868 -0.000331 0.019772 -0.008810 -0.010239 0.006208 0.018114 -0.005104 0.002424 -0.003078 -0.018213 -0.004469 0.002974 -0.006609 -0.000816 0.008753 0.004725 
0:986 0.002745 0.001589 -0.017723 0.013872 -0.014955 0.008089 -0.013449 -0.014957 0.015388 0.002381 0.001757 0.001674 -0.014107 -0.009754 0.016391 0.002096 -0.005232 -0.004772 0.000696 0.019667 0.016982 -0.002645 0.006593 0.019984 -0.017727 
0:2058 -0.013763 0.006870 0.007541 -0.007032 -0.014603 0.008946 0.002082 -0.017708 0.005397 0.017711 0.009047 -0.008426 0.011084 0.002795 0.013255 -0.003486 0.005904 0.010264 0.003973 -0.017036 0.017344 -0.017300 -0.017700 -0.015189 -0.004493 
1:3776 0.018577 -0.001763 0.007739 0.006679 -0.006995 0.017478 0.016426 -0.008028 -0.004540 0.001035 0.014900 0.015743 -0.013800 -0.007889 -0.016734 0.004573 -0.001293 0.004360 0.007824 -0.010017 -0.003451 0.017455 -0.013876 -0.019481 0.006030 
1:4411 -0.000021 0.001329 -0.006626 -0.001966 -0.015659 0.005080 -0.013041 0.008703 0.008710 0.000995 0.012617 0.004114 -0.007001 0.007259 -0.005696 0.019970 -0.012715 -0.004890 0.014215 -0.014682 0.017658 -0.001875 -0.018734 -0.013030 0.006056 
1:5884 -0.014357 -0.007499 0.016392 -0.000145 0.011445 0.009751 -0.017049 -0.008453 -0.008801 -0.010876 -0.009128 0.001969 0.017171 0.007347 -0.015477 -0.018836 0.002506 -0.019178 0.012324 0.012748 -0.007729 -0.006295 0.013449 -0.001845 0.002482 
0:1979 0.006655 -0.005737 -0.010559 0.009608 -0.014514 0.019889 0.006055 -0.009430 -0.003711 0.014598 0.001430 -0.015061 -0.014577 -0.001241 0.002460 -0.002992 0.006178 -0.007642 0.016471 0.013322 -0.012644 0.004642 -0.009578 0.013698 -0.016611 
0:1787 0.008668 0.001467 -0.006549 -0.018497 -0.000969 -0.001931 -0.016250 -0.003108 -0.018325 -0.017710 -0.010067 -0.008342 0.018605 0.014475 0.013236 0.015862 -0.005753 -0.003367 -0.017569 -0.019994 0.013909 0.001036 0.017393 0.016942 0.016378 
0:2460 -0.017179 -0.007502 -0.010199 -0.001661 0.008965 0.019275 -0.004314 -0.016922 -0.015932 0.010527 -0.011727 0.005264 -0.009881 0.004121 -0.017163 0.011281 -0.001164 0.001360 -0.005826 -0.010590 -0.006873 0.000001 -0.000218 -0.015451 -0.006426 
0:1070 -0.019323 0.010256 -0.014296 0.000702 -0.013500 0.018218 -0.012246 0.013045 0.016492 -0.015971 -0.003870 -0.009741 -0.014990 0.008765 0.003065 -0.002817 0.006849 -0.007476 0.017386 -0.013411 -0.015954 -0.002055 -0.001138 -0.001220 -0.010374 
0:1831 0.012108 -0.016525 0.003417 -0.007037 -0.005690 0.012027 -0.017398 -0.000629 0.015581 -0.015530 0.002785 0.002242 -0.014777 -0.005575 -0.001728 -0.006746 -0.019894 -0.002687 0.011906 0.018047 0.016123 0.016109 -0.015644 -0.011132 -0.014160 
0:716 0.001996 0.013137 0.007013 -0.019813 -0.004307 0.012155 0.010829 0.017612 0.002326 0.009159 -0.005522 -0.001264 0.006957 0.012469 -0.010683 -0.004829 0.011603 0.002142 -0.013317 0.018934 0.018057 -0.002837 -0.009098 0.002772 0.017956 
1:5701 -0.013516 0.011527 0.010500 -0.013290 -0.000495 0.019644 0.018693 0.000938 -0.003319 0.009271 -0.016469 0.019523 -0.000848 -0.019185 0.000648 -0.011382 -0.000425 0.014640 -0.004771 0.012833 -0.019108 0.002261 -0.018321 0.011712 -0.001929 
0:2404 0.009359 -0.012018 -0.011003 0.006511 -0.004419 0.008526 -0.000019 -0.012209 -0.014583 -0.007198 0.012437 -0.016827 0.009478 0.010245 -0.006438 0.014405 0.007934 0.010790 0.007317 -0.004014 0.014691 0.004748 0.006056 -0.000269 -0.004888 
1:5978 0.004925 -0.014473 0.006044 -0.004987 -0.002358 -0.009255 -0.010528 -0.011725 -0.007453 0.017620 -0.011337 0.009125 0.012317 0.017134 0.012898 -0.008183 0.007146 0.001858 -0.009655 0.001218 0.001954 -0.012472 -0.005531 -0.006343 0.000838 
1:5552 0.017310 0.009194 -0.019228 0.016033 0.011185 0.002165 0.003215 -0.017440 -0.017244 0.010698 -0.015055 0.000618 -0.013999 0.012758 -0.015027 -0.003705 0.004741 -0.008843 0.014430 0.013553 -0.001271 -0.001654 0.000770 -0.007843 -0.008083 
0:1653 0.004402 -0.014544 0.013276 0.012996 0.000104 -0.017453 0.008500 -0.000494 0.017568 -0.014286 0.009473 -0.011152 -0.000524 -0.005109 -0.012331 0.010271 -0.002411 -0.009628 -0.017730 -0.007329 0.008954 -0.006435 -0.018794 -0.001678 -0.016587 
1:3153 0.010701 0.012183 0.008716 -0.008620 -0.016594 0.013169 -0.004572 0.010046 -0.008420 -0.004884 -0.000400 -0.013167 0.004529 0.016061 0.011910 -0.001768 0.000048 -0.001649 0.011235 0.018739 -0.004327 0.011458 -0.012500 0.010922 0.005072 
1:5306 -0.012762 -0.002324 0.010570 0.018198 -0.004575 -0.006605 0.017964 -0.015945 -0.019357 0.007610 0.003441 -0.002628 -0.000578 -0.002457 -0.009075 0.004434 -0.010736 0.011485 -0.007002 0.002861 -0.006207 0.000586 0.005828 0.001533 0.014936 
0:628 -0.001545 -0.012800 -0.003821 -0.005581 0.012129 0.015429 -0.018465 -0.016406 0.010904 -0.010039 0.011081 -0.009784 -0.015828 0.004974 0.017352 -0.006440 0.004099 -0.017409 -0.014858 -0.010931 -0.017311 -0.012359 0.012602 0.000406 -0.013097 
0:358 -0.007935 0.008966 -0.002147 -0.016661 0.016189 -0.007621 0.019277 0.011709 -0.008150 -0.006417 0.011183 0.005865 0.010599 0.009503 0.014435 -0.016173 0.017420 0.001974 0.016484 0.005117 -0.002842 -0.014732 0.017664 0.004744 -0.000917 
0:2149 -0.013046 -0.013185 0.007947 0.004604 0.013416 0.002085 -0.002706 -0.002844 -0.012183 -0.013157 0.015136 0.008222 0.018929 0.017010 0.007250 -0.017186 -0.006740 0.006151 -0.013438 -0.007451 0.003833 0.012801 0.007640 -0.014975 0.016423 
1:5134 0.013775 -0.017482 0.003818 -0.006691 0.009689 -0.002702 0.004786 -0.003708 0.011097 -0.004582 0.015928 0.016149 0.016518 0.012605 -0.015890 0.008895 0.015520 0.009309 -0.006523 -0.015923 -0.007663 0.015784 0.014683 -0.009031 0.002062 
1:3791 -0.011259 0.018652 -0.016290 -0.012022 -0.019860 -0.015992 0.016546 0.004306 0.000858 -0.019367 -0.011692 -0.011783 0.013106 0.011374 0.000670 -0.013493 -0.006701 0.019453 0.017218 -0.003719 -0.010081 0.006383 0.002688 -0.013361 -0.008764 
1:4432 0.013568 -0.013681 0.011560 0.013354 0.006837 0.001771 0.009774 -0.019341 0.004277 0.018112 0.015461 0.018093 0.015659 0.008342 0.010496 -0.016331 0.015106 0.006694 -0.014122 -0.010004 -0.005927 0.006858 0.009287 0.012362 0.011120 
1:4089 -0.017395 -0.013974 0.019456 0.009447 0.004828 -0.011113 0.007133 -0.015656 -0.011648 0.001049 0.014332 0.012379 0.004614 -0.017891 0.004767 -0.005018 -0.005941 0.012307 -0.013482 0.010033 -0.011340 0.000635 -0.005480 -0.006058 -0.003592 
1:4332 -0.004558 0.013886 -0.006177 -0.003767 -0.000604 0.016920 0.004710 -0.004496 -0.008600 -0.007113 0.014333 0.016972 -0.002177 -0.017298 0.013738 -0.001950 -0.006834 0.000150 0.004300 0.004481 0.010683 0.008260 0.016015 0.012156 0.016486 
0:1342 0.000462 0.016096 0.015813 -0.016678 -0.019435 -0.012262 0.003705 0.014970 -0.019616 0.019331 0.000678 0.004574 -0.016863 -0.004089 0.001012 -0.004177 -0.019306 -0.014729 -0.008421 -0.002128 -0.008861 -0.000936 0.012483 0.005779 -0.019190 
1:6167 -0.013016 0.011384 0.003498 -0.008617 -0.002233 -0.011826 0.003752 -0.019865 -0.017240 -0.009904 0.000233 0.004660 0.007245 0.005889 -0.013120 0.010853 -0.010703 -0.001886 -0.013411 0.006630 -0.005675 0.011560 -0.005790 -0.000513 0.007477 
0:1123 -0.004507 -0.000259 -0.017345 -0.005409 0.000549 0.008423 0.002488 -0.008812 0.004396 0.012009 0.000988 -0.019093 -0.019506 -0.015606 -0.000143 -0.002759 0.012058 -0.011425 -0.010782 0.016164 -0.005075 -0.003639 -0.017779 -0.000459 -0.017101 
1:3272 0.017413 0.019954 0.017827 0.014181 0.017886 0.001530 0.016706 0.003201 0.005892 0.009621 0.002903 0.003024 -0.012151 0.002399 0.006595 0.008655 0.005544 -0.007916 0.010812 0.002818 -0.006221 0.000572 -0.002824 0.004860 -0.010546 
1:3621 -0.012991 -0.015947 -0.012409 0.006895 0.017699 0.006686 0.015647 -0.005113 0.009628 0.009765 0.000005 0.015850 0.017006 -0.007903 -0.015006 -0.014251 0.011721 0.015036 -0.011624 -0.017839 0.017300 -0.015048 0.013393 -0.011761 -0.007798 
1:3572 0.018237 -0.018670 -0.015068 -0.011537 0.005595 -0.003488 0.009039 -0.003769 -0.000216 -0.005609 -0.017255 0.002581 -0.013612 -0.005360 -0.003751 0.019336 -0.013175 0.003803 0.009914 0.015831 -0.008093 0.013715 0.008814 -0.000476 -0.014828 
1:3772 -0.016350 0.006823 0.005368 -0.012850 -0.016717 -0.009524 -0.001212 0.005493 -0.008711 0.007332 -0.008051 0.014598 0.018933 -0.014805 -0.000150 -0.014831 -0.008552 -0.017652 -0.005215 0.005782 -0.008876 0.003272 -0.000524 0.009672 0.004961 
1:5444 -0.014414 0.002290 0.015330 -0.006425 -0.009295 0.004164 0.012073 0.006858 -0.014912 -0.009201 -0.005095 0.011593 -0.016795 0.004208 -0.011740 0.010322 -0.009572 -0.000603 0.016200 -0.007856 -0.006152 -0.017594 0.019517 -0.011241 0.018232 
1:5859 -0.001784 0.002658 -0.001694 0.006497 0.009936 -0.018408 0.015999 -0.015066 -0.011505 0.015386 0.015362 -0.013304 -0.000613 -0.018101 0.010553 0.019306 -0.005890 0.018913 0.004129 -0.018851 -0.010435 -0.008159 0.010080 0.006494 0.011228 
1:5477 -0.010707 0.019324 0.001759 0.007005 0.014728 -0.019773 0.001739 0.017041 0.002488 0.016456 0.002821 -0.003433 0.016103 0.012542 0.004373 -0.013667 0.013955 -0.016830 -0.012891 -0.001470 0.003395 0.016977 -0.007075 -0.012173 -0.012557 
1:6472 0.012240 0.016553 -0.015229 -0.016818 -0.003810 0.004053 -0.001872 0.017429 0.001377 -0.014603 0.016336 0.016532 -0.011371 -0.017033 0.010719 -0.012669 0.016606 0.011754 0.012671 -0.014534 0.001205 0.007049 -0.010060 -0.017543 -0.018379 
1:4917 -0.013115 -0.015875 0.011758 0.008000 -0.011033 -0.000339 0.019749 0.001825 -0.009830 0.017676 -0.014704 -0.001647 -0.002008 0.016374 0.003790 0.015169 0.008357 -0.004453 0.006560 -0.018845 -0.016526 0.012876 0.007473 0.003436 0.007605 
1:4049 -0.007886 -0.008179 0.011561 -0.014656 0.003693 0.019502 0.017425 -0.019882 0.006557 0.006983 0.011094 -0.018170 -0.013778 -0.003337 0.007210 0.017615 -0.007209 0.004530 0.001283 0.007939 0.016522 -0.003022 0.012707 -0.007624 0.001017 
1:6304 0.012918 0.006810 -0.009525 0.003884 0.002691 0.002271 0.005882 0.010474 -0.002131 -0.010574 -0.007534 -0.013209 -0.006361 0.011732 -0.006215 0.004513 0.003455 -0.015721 0.010057 -0.007944 0.005251 -0.015006 0.008802 0.001237 -0.008754 
1:3287 0.018993 -0.012399 -0.004825 -0.019037 0.003277 -0.008312 -0.017649 -0.018803 -0.014250 -0.017854 0.008080 -0.019405 0.003215 -0.009201 -0.017938 -0.011578 0.008463 0.012859 -0.001535 0.019202 0.019597 0.008985 0.011829 0.012305 0.013445 
1:3428 0.014110 -0.015042 -0.001426 -0.014469 0.019386 0.011657 0.008254 0.017731 -0.011117 -0.003858 -0.014428 0.000567 0.013180 -0.010869 0.016527 -0.007215 -0.015606 -0.013328 0.007967 0.006874 0.014579 0.014141 -0.016392 0.015149 -0.001027 
1:3087 0.019402 -0.001663 -0.019025 0.010594 -0.017805 0.001915 0.004575 -0.008588 0.014550 0.018697 -0.004003 -0.013686 0.012791 0.012547 0.014433 0.013131 -0.016970 0.018919 -0.014714 -0.015112 0.006144 0.007254 0.010481 -0.007051 0.009318 
1:6240 0.008352 -0.004418 0.004172 0.007474 0.018859 -0.019787 0.002332 -0.011012 -0.008833 -0.005052 0.000518 -0.016232 -0.007307 -0.018956 -0.004376 -0.017173 -0.003603 0.003649 -0.014218 -0.004812 0.014288 -0.006267 -0.002115 -0.007964 -0.011443 
1:3845 -0.000965 -0.009515 -0.015382 0.000544 -0.002972 -0.017599 0.017726 -0.013994 0.001430 -0.006238 -0.005765 -0.010309 0.005496 -0.013735 0.009425 0.004603 0.011539 0.008530 0.018312 -0.011909 -0.003467 -0.018331 -0.001923 -0.011195 0.019812 
1:2687 0.016713 -0.012469 -0.018252 0.006627 0.013380 -0.015920 -0.012210 -0.006028 0.017306 0.009396 0.000941 0.006932 0.018792 0.005305 0.019406 -0.010573 0.007771 -0.009925 0.019716 0.018442 -0.015128 -0.014400 -0.008750 0.005105 -0.018765 
1:6140 -0.007246 0.001038 -0.002552 0.000470 -0.001037 -0.017240 -0.009168 0.008494 -0.011264 0.000662 -0.010009 -0.007384 0.012169 -0.004065 0.003293 0.013099 0.013986 0.014021 -0.011948 0.007859 0.003242 0.007297 -0.000909 0.010358 -0.008030 
1:4696 -0.010265 -0.017332 0.013334 0.011924 0.000434 0.015571 -0.006846 0.016052 0.013010 0.008878 0.013835 -0.003476 -0.009975 -0.017674 0.001335 -0.017165 -0.008413 -0.013120 0.009548 -0.013170 0.012205 0.013127 0.005577 0.019727 0.004883 
2:12306 -0.016050 0.005207 0.012318 0.004825 -0.011195 -0.002525 -0.014246 -0.001973 0.017949 -0.002994 -0.015618 -0.015696 -0.001786 -0.017152 -0.009669 0.013861 0.017035 -0.018439 -0.007286 0.001303 -0.001334 0.006185 0.017078 -0.013362 0.016171 
2:12093 0.011209 0.008238 0.013627 0.014889 -0.008908 0.018190 -0.007633 0.012088 0.019640 0.010623 -0.018929 0.002832 0.016341 -0.019091 0.000645 -0.013341 -0.001915 0.016613 -0.006805 0.016928 0.005931 0.014939 -0.008307 -0.009236 -0.001128 
2:10720 0.001800 0.011634 -0.008813 0.015263 -0.003377 -0.012051 -0.007569 0.007761 -0.015139 -0.017540 0.005018 -0.017611 -0.019377 0.011830 -0.004230 -0.013338 -0.010992 0.008854 0.006032 0.011947 -0.010637 0.018395 0.003241 0.004471 -0.016034 
2:10371 -0.009096 0.012022 0.000265 -0.010571 -0.017779 0.019560 0.003048 0.015183 -0.014235 0.003848 0.019518 0.012526 -0.002857 0.019858 0.017581 0.016675 -0.009705 0.007712 -0.000724 0.013852 -0.017502 -0.001013 0.004718 -0.008336 0.012594 
2:9041 0.004984 0.010756 -0.002555 -0.011802 -0.019219 -0.004512 0.017153 -0.011620 0.010737 -0.013959 0.016999 -0.001019 0.012859 0.013514 0.004755 0.015554 -0.006395 0.005921 0.006672 -0.018994 0.018268 0.010723 -0.013624 0.001734 -0.019065 
2:8493 0.010541 0.010286 -0.005103 -0.016759 -0.003238 -0.008043 -0.011023 -0.007933 0.005718 -0.016906 0.013326 -0.009394 0.013730 0.003203 0.016440 -0.006831 0.002307 0.008307 0.003250 -0.011772 -0.000717 0.004778 -0.014071 0.011110 -0.004797 
2:11034 -0.015528 0.018341 -0.008175 -0.017217 0.009059 0.001331 -0.007178 0.015842 0.010043 0.001960 0.014979 0.010618 -0.007199 0.008199 0.008077 -0.019656 -0.014599 -0.005594 0.005154 -0.016151 -0.003429 -0.014156 -0.005996 -0.015974 0.003715 
2:7591 0.007589 0.016782 -0.003099 0.017645 0.005609 0.004375 0.004286 -0.007276 0.019089 0.007089 0.011332 -0.008640 -0.002527 0.015622 -0.010477 -0.009463 0.007665 -0.001772 0.013190 0.011039 -0.013072 -0.008642 0.000896 0.015675 -0.002657 
2:7476 -0.014016 0.004172 0.008720 -0.000526 0.016159 -0.011123 0.013687 0.007571 0.017118 -0.004020 0.007659 -0.012422 -0.008448 0.005905 0.010178 0.011219 0.015473 -0.011543 -0.012449 0.012709 -0.010035 -0.006962 -0.018056 0.003266 -0.008312 
2:10245 0.004934 0.014437 -0.012361 -0.013895 0.009624 0.009069 0.016527 0.010812 0.010426 0.001291 -0.004344 -0.004807 -0.004061 -0.015890 -0.010911 -0.003833 -0.013905 -0.000323 0.016732 0.001721 0.007710 0.004908 -0.013513 0.009805 0.004524 
2:8645 0.014573 0.008166 -0.019601 -0.010972 -0.016624 0.012549 -0.011962 -0.007141 -0.018151 0.017185 -0.008436 0.016020 -0.015282 0.001512 -0.003597 -0.018611 0.016961 0.016342 0.019779 -0.002331 0.001253 -0.017082 0.015105 -0.004838 -0.015180 
2:11096 0.001476 -0.016087 0.011376 0.014065 -0.003292 0.017300 -0.003825 0.018759 0.001515 -0.012010 -0.011353 -0.011515 -0.007953 0.010299 -0.009964 -0.011541 0.007531 -0.002967 -0.003231 0.008873 0.004890 0.009399 -0.015835 -0.017193 -0.005413 
2:11613 0.002346 0.014391 -0.014534 -0.019713 0.007509 -0.009400 0.013233 -0.005987 -0.003681 -0.009087 0.018559 0.018217 0.003787 0.006509 0.015684 -0.015178 0.011640 0.011761 0.007544 -0.015461 -0.018511 -0.014520 0.003663 -0.005335 0.013979 
2:11808 -0.018418 0.012218 -0.012010 0.015923 -0.018925 -0.000765 -0.016314 0.007745 0.011477 0.006950 0.011569 0.011871 -0.018277 0.013609 0.001397 -0.012862 0.008682 0.011378 -0.011845 -0.000170 -0.001447 -0.012130 0.008498 0.003401 -0.002978 
2:8035 -0.000286 -0.014757 0.016308 -0.017472 -0.017697 -0.006188 -0.014786 -0.005010 -0.018701 0.002381 -0.008608 0.011067 -0.001565 -0.015061 0.006285 -0.012205 0.014356 -0.019164 -0.013317 0.004704 0.016797 0.003114 0.012979 0.002331 -0.000242 
2:11826 0.005996 0.001214 0.010833 -0.012564 0.010792 0.001076 -0.007979 0.019506 0.007608 0.018245 -0.009491 0.012815 0.002720 0.011704 -0.004466 -0.010009 -0.016912 0.014109 -0.017670 0.010321 -0.007387 0.008752 -0.016861 -0.015663 -0.001060 
