2:7733 0:935 53 3:d
2:10151 0:820 2 3:d
2:12267 0:1415 2 3:d
2:8869 0:1951 2 3:d
2:8869 0:789 2 3:d
2:11200 0:1520 3 3:d
2:10471 0:1570 2 3:d
2:11280 0:1430 2 3:d
2:11702 0:2591 2 3:d
2:8283 0:1550 2 3:d
2:11412 0:1181 2 3:d
2:9810 0:1557 3 3:d
2:8452 0:716 2 3:d
2:12379 0:1114 2 3:d
2:9496 0:1650 2 3:d
2:11555 0:641 3 3:d
2:8283 0:538 2 3:d
2:9177 0:2251 2 3:d
2:7306 0:1016 2 3:d
2:12258 0:1925 2 3:d
2:8663 0:1006 2 3:d
2:8005 0:1739 2 3:d
2:12038 0:1581 2 3:d
2:10862 0:2275 2 3:d
2:9220 0:1547 2 3:d
2:11411 0:1086 3 3:d
2:7000 0:542 2 3:d
2:8721 0:2316 3 3:d
2:11333 0:375 3 3:d
2:12054 0:914 3 3:d
2:9914 0:981 10 3:d
2:9122 0:1221 2 3:d
2:7235 0:1758 4 3:d
2:7772 0:2171 2 3:d
2:9275 0:1147 2 3:d
2:11894 0:1224 3 3:d
2:10412 0:1016 3 3:d
2:8405 0:2554 6 3:d
2:10443 0:2641 2 3:d
2:10695 0:2581 2 3:d
2:8792 0:1507 3 3:d
2:8571 0:2228 8 3:d
2:7421 0:1363 2 3:d
2:7364 0:443 2 3:d
2:8723 0:164 62 3:d
2:6951 0:360 11 3:d
2:8113 0:577 2 3:d
2:11382 0:2376 7 3:d
2:10979 0:360 22 3:d
2:11780 0:1323 2 3:d
2:11308 0:2555 2 3:d
2:8704 0:2506 2 3:d
2:8704 0:2137 3 3:d
2:10904 0:936 2 3:d
2:7050 0:2125 2 3:d
2:10666 0:1894 2 3:d
2:9911 0:1735 2 3:d
2:7360 0:390 5 3:d
2:10904 0:400 5 3:d
2:11638 0:810 2 3:d
2:10904 0:1758 139 3:d
2:9775 0:1363 2 3:d
2:8794 0:269 2 3:d
2:8793 0:188 5 3:d
2:11354 0:360 27 3:d
2:11299 0:1594 2 3:d
2:10197 0:2188 2 3:d
2:9198 0:981 4 3:d
2:11092 0:1424 2 3:d
2:10488 0:538 2 3:d
2:10707 0:1424 3 3:d
2:10471 0:1081 2 3:d
2:10197 0:976 2 3:d
2:8043 0:2538 2 3:d
2:9673 0:1327 2 3:d
2:8387 0:1424 78 3:d
2:10582 0:875 13 3:d
2:7912 0:1805 3 3:d
2:10701 0:1093 5 3:d
2:9314 0:776 2 3:d
2:10627 0:1015 2 3:d
2:7539 0:2125 2 3:d
2:8658 0:1101 2 3:d
2:10699 0:386 2 3:d
2:10436 0:121 2 3:d
2:7776 0:808 3 3:d
2:7959 0:1424 4 3:d
2:7235 0:1456 2 3:d
2:9680 0:538 2 3:d
2:9672 0:1815 4 3:d
2:11945 0:2504 2 3:d
2:10471 0:2178 4 3:d
2:8040 0:360 2 3:d
2:7980 0:701 2 3:d
2:11226 0:725 3 3:d
2:9662 0:2508 2 3:d
2:10609 0:360 8 3:d
2:8699 0:2401 2 3:d
2:9331 0:360 2 3:d
2:10485 0:1424 3 3:d
2:9779 0:2296 3 3:d
2:7044 0:2409 2 3:d
2:11366 0:542 2 3:d
2:10521 0:1891 2 3:d
2:10904 0:2644 2 3:d
2:7386 0:2101 19 3:d
2:8893 0:2278 2 3:d
2:11209 0:1124 2 3:d
2:9269 0:1480 4 3:d
2:9270 0:538 2 3:d
2:11961 0:2147 2 3:d
2:12430 0:2101 2 3:d
2:8016 0:360 104 3:d
2:10433 0:2453 2 3:d
2:8268 0:37 2 3:d
2:10521 0:1805 2 3:d
2:11297 0:2417 2 3:d
2:10985 0:360 2 3:d
2:10545 0:2585 7 3:d
2:11626 0:360 2 3:d
2:10582 0:1758 3 3:d
2:10264 0:538 2 3:d
2:8852 0:1365 5 3:d
2:12149 0:753 2 3:d
2:12094 0:360 24 3:d
2:8297 0:1904 2 3:d
2:7297 0:1668 2 3:d
2:10678 0:711 4 3:d
2:9911 0:2180 2 3:d
2:11153 0:1341 2 3:d
2:7480 0:758 2 3:d
2:7654 0:2308 2 3:d
2:10582 0:2521 2 3:d
2:12266 0:2118 2 3:d
2:9228 0:1424 78 3:d
2:8936 0:2418 2 3:d
2:11472 0:1306 2 3:d
2:8884 0:1415 2 3:d
2:9146 0:1678 2 3:d
2:10471 0:378 2 3:d
2:8689 0:1115 2 3:d
2:9650 0:175 2 3:d
2:7850 0:2308 2 3:d
2:9810 0:617 3 3:d
2:9810 0:2581 164 3:d
2:7152 0:1424 67 3:d
2:8815 0:1424 2 3:d
2:10390 0:1057 2 3:d
2:12408 0:1742 2 3:d
2:9640 0:702 2 3:d
2:9676 0:1224 3 3:d
2:9499 0:2508 4 3:d
2:9991 0:2287 2 3:d
2:11155 0:2550 3 3:d
2:12037 0:367 2 3:d
2:9938 0:2545 2 3:d
2:8461 0:538 2 3:d
2:12129 0:2623 3 3:d
2:9724 0:522 2 3:d
2:7162 0:1424 2 3:d
2:9234 0:1727 2 3:d
2:7810 0:2608 2 3:d
2:11595 0:2180 2 3:d
2:11497 0:360 15 3:d
2:10400 0:1224 3 3:d
2:9805 0:360 2 3:d
2:8016 0:914 5 3:d
2:8659 0:1332 2 3:d
2:10730 0:360 78 3:d
2:8823 0:847 2 3:d
2:8060 0:1218 4 3:d
2:10832 0:2062 6 3:d
2:10460 0:1363 2 3:d
2:10244 0:81 6 3:d
2:12290 0:2550 2 3:d
2:11682 0:1115 33 3:d
2:10443 0:450 2 3:d
2:9911 0:360 6772 3:d
2:7622 0:842 2 3:d
2:7622 0:2330 2 3:d
2:9107 0:1218 2 3:d
2:8461 0:1124 2 3:d
2:7228 0:540 2 3:d
2:7912 0:2538 4 3:d
2:11363 0:1547 2 3:d
2:10897 0:577 2 3:d
2:8553 0:2641 2 3:d
2:7518 0:1396 2 3:d
2:8637 0:2281 2 3:d
2:7912 0:2517 42 3:d
2:10835 0:588 2 3:d
2:7339 0:2014 7 3:d
2:10900 0:2062 3 3:d
2:8625 0:2062 3 3:d
2:11259 0:1822 2 3:d
2:12239 0:1727 2 3:d
2:8404 0:1557 2 3:d
2:9017 0:188 2 3:d
2:12344 0:1819 4 3:d
2:10340 0:1594 14 3:d
2:10471 0:391 2 3:d
2:7980 0:2241 2 3:d
2:9491 0:935 2 3:d
2:10197 0:1735 2 3:d
2:11277 0:1758 2 3:d
2:8314 0:60 3 3:d
2:8271 0:1550 2 3:d
2:7195 0:1199 2 3:d
2:12171 0:1570 3 3:d
2:10707 0:81 2 3:d
2:9682 0:1367 6 3:d
2:9674 0:119 2 3:d
2:10062 0:1098 11 3:d
2:9042 0:1147 6 3:d
2:10283 0:1424 35 3:d
2:8030 0:2125 9 3:d
2:11029 0:1124 3 3:d
2:7912 0:188 64 3:d
2:11272 0:810 2 3:d
2:7571 0:360 2 3:d
2:9509 0:961 2 3:d
2:8658 0:15 2 3:d
2:12038 0:1330 2 3:d
2:9230 0:1758 2 3:d
2:10471 0:1831 3 3:d
2:11407 0:5 2 3:d
2:11008 0:801 4 3:d
2:8837 0:360 7 3:d
2:8723 0:336 2 3:d
2:8853 0:2251 6 3:d
2:8040 0:1021 41 3:d
2:8064 0:881 19 3:d
2:8802 0:2119 4 3:d
2:11435 0:538 2 3:d
2:8306 0:2608 2 3:d
2:10152 0:560 2 3:d
2:8113 0:1017 7 3:d
2:8044 0:2386 2 3:d
2:11023 0:748 2 3:d
2:8941 0:538 2 3:d
2:9911 0:2486 8 3:d
2:8673 0:1564 6 3:d
2:10901 0:538 2 3:d
2:6955 0:2062 2 3:d
2:11346 0:702 3 3:d
2:9322 0:2444 2 3:d
2:11597 0:1186 2 3:d
2:11382 0:2351 20 3:d
2:10470 0:1551 2 3:d
2:10804 0:446 2 3:d
2:7114 0:2062 4 3:d
2:11135 0:542 2 3:d
2:9735 0:25 2 3:d
2:9858 0:964 8 3:d
2:8040 0:1534 2 3:d
2:12366 0:1663 4 3:d
2:10197 0:2425 2 3:d
2:10298 0:2100 3 3:d
2:12151 0:2102 2 3:d
2:9911 0:875 5 3:d
2:10520 0:101 2 3:d
2:10298 0:847 19 3:d
2:6955 0:360 566 3:d
2:8040 0:1185 2 3:d
2:7360 0:78 7 3:d
2:7456 0:799 2 3:d
2:11807 0:1244 6 3:d
2:8544 0:1405 2 3:d
2:10659 0:1392 2 3:d
2:10873 0:542 3 3:d
2:11234 0:542 2 3:d
2:10835 0:1704 61 3:d
2:10550 0:2125 24 3:d
2:8561 0:842 2 3:d
2:7767 0:1424 2 3:d
2:9526 0:360 13 3:d
2:9541 0:1185 2 3:d
2:7364 0:428 2 3:d
2:11998 0:2197 2 3:d
2:9775 0:903 3 3:d
2:10855 0:510 3 3:d
2:8082 0:1424 2 3:d
2:10907 0:54 2 3:d
2:10197 0:1513 2 3:d
2:9822 0:641 2 3:d
2:8979 0:691 8 3:d
2:11382 0:1007 8 3:d
2:8486 0:1361 7 3:d
2:10798 0:360 9 3:d
2:9779 0:2475 9 3:d
2:7593 0:2165 2 3:d
2:9800 0:1507 5 3:d
2:7532 0:1758 6 3:d
2:12062 0:1679 4 3:d
2:11657 0:16 5 3:d
2:9269 0:565 9 3:d
2:7834 0:829 2 3:d
2:9108 0:641 2 3:d
2:10296 0:2269 2 3:d
2:8118 0:1014 2 3:d
2:8242 0:345 2 3:d
2:9420 0:1875 3 3:d
2:9011 0:2581 3 3:d
2:10150 0:2125 2 3:d
2:11612 0:360 3 3:d
2:12284 0:1424 2 3:d
2:7012 0:2644 2 3:d
2:9063 0:2008 2 3:d
2:10197 0:1424 2 3:d
2:11756 0:538 3 3:d
2:8271 0:1746 2 3:d
2:10897 0:936 2 3:d
2:9857 0:2171 4 3:d
2:12312 0:2193 2 3:d
2:9596 0:1102 2 3:d
2:8142 0:2376 3 3:d
2:7960 0:2062 2 3:d
2:9964 0:360 2 3:d
2:7360 0:2488 3 3:d
2:10286 0:2215 2 3:d
2:11910 0:543 2 3:d
2:8011 0:714 2 3:d
2:10040 0:538 5 3:d
2:9783 0:914 4 3:d
2:9242 0:360 3 3:d
2:11717 0:210 2 3:d
2:9131 0:980 2 3:d
2:8483 0:1014 2 3:d
2:9069 0:522 2 3:d
2:9220 0:1550 4 3:d
2:9720 0:1488 2 3:d
2:10550 0:1431 4 3:d
2:7070 0:251 12 3:d
2:7751 0:361 4 3:d
2:10154 0:1744 5 3:d
2:8419 0:2491 2 3:d
2:9911 0:1586 3 3:d
2:10582 0:363 2 3:d
2:8544 0:538 9 3:d
2:9576 0:25 2 3:d
2:9951 0:2141 2 3:d
2:11153 0:2101 2 3:d
2:11320 0:1245 2 3:d
2:10584 0:1394 2 3:d
2:11704 0:660 7 3:d
2:10197 0:523 2 3:d
2:7979 0:881 2 3:d
2:12308 0:211 3 3:d
2:11472 0:428 2 3:d
2:9682 0:1652 2 3:d
2:12371 0:2621 2 3:d
2:7577 0:1424 2 3:d
2:8704 0:862 4 3:d
2:9742 0:2118 2 3:d
2:8545 0:289 2 3:d
2:7906 0:2623 2 3:d
2:9856 0:1652 2 3:d
2:11940 0:1424 9 3:d
2:9386 0:343 2 3:d
2:8855 0:1956 2 3:d
2:7167 0:551 2 3:d
2:10464 0:2336 21 3:d
2:7619 0:763 8 3:d
2:9680 0:1681 3 3:d
2:10953 0:819 2 3:d
2:10857 0:1424 2 3:d
2:8025 0:1424 2 3:d
2:9939 0:847 16 3:d
2:10298 0:2352 2 3:d
2:9010 0:433 2 3:d
2:11303 0:360 2 3:d
2:8132 0:1424 8 3:d
2:10582 0:1621 7 3:d
2:10582 0:1456 4 3:d
2:11491 0:557 2 3:d
2:8040 0:538 2 3:d
2:9422 0:1210 2 3:d
2:9636 0:2414 3 3:d
2:8880 0:2603 2 3:d
2:11657 0:2131 2 3:d
2:11659 0:2062 2 3:d
2:10339 0:1894 2 3:d
2:9767 0:369 2 3:d
2:8560 0:1186 5 3:d
2:8016 0:2608 2 3:d
2:11230 0:2037 2 3:d
2:9810 0:2310 2 3:d
2:8802 0:1424 2 3:d
2:10460 0:1621 2 3:d
2:8486 0:479 9 3:d
2:7034 0:2484 4 3:d
2:9046 0:1424 4 3:d
2:8039 0:1737 3 3:d
2:12379 0:687 2 3:d
2:7936 0:2453 2 3:d
2:10020 0:1542 2 3:d
2:8513 0:1073 2 3:d
2:10177 0:179 2 3:d
2:9262 0:632 2 3:d
2:7912 0:1774 85 3:d
2:7444 0:360 4 3:d
2:8729 0:2133 5 3:d
2:12100 0:1976 2 3:d
2:9977 0:251 2 3:d
2:10753 0:2561 2 3:d
2:8452 0:1374 2 3:d
2:10533 0:385 62 3:d
2:7834 0:360 2 3:d
2:9759 0:980 22 3:d
2:12056 0:360 4 3:d
2:8113 0:541 14 3:d
2:12155 0:1365 3 3:d
2:10800 0:360 11 3:d
2:7619 0:870 2 3:d
2:9467 0:45 2 3:d
2:12450 0:2062 3 3:d
2:8420 0:1086 2 3:d
2:8040 0:1191 2 3:d
2:6956 0:640 2 3:d
2:10030 0:1269 2 3:d
2:10064 0:2311 2 3:d
2:7734 0:1465 2 3:d
2:11794 0:2192 2 3:d
2:8156 0:1777 2 3:d
2:7360 0:542 2 3:d
2:6955 0:1026 2 3:d
2:11499 0:1396 5 3:d
2:11149 0:1743 2 3:d
2:8113 0:360 64 3:d
2:8793 0:808 2 3:d
2:10197 0:947 2 3:d
2:10197 0:1232 2 3:d
2:10107 0:528 3 3:d
2:9705 0:1424 2 3:d
2:11484 0:193 2 3:d
2:9570 0:1132 2 3:d
2:7458 0:369 2 3:d
2:12487 0:2352 2 3:d
2:12107 0:360 7 3:d
2:11276 0:1168 2 3:d
2:7360 0:2308 4 3:d
2:10068 0:2125 2 3:d
2:10412 0:2300 2 3:d
2:11303 0:2170 7 3:d
2:8515 0:1441 2 3:d
2:12007 0:360 2 3:d
2:10259 0:542 2 3:d
2:10443 0:360 667 3:d
2:11280 0:936 2 3:d
2:9911 0:1482 2 3:d
2:7339 0:784 2 3:d
2:9720 0:538 3 3:d
2:10197 0:784 4 3:d
2:7180 0:2062 4 3:d
2:6970 0:132 2 3:d
2:7164 0:885 2 3:d
2:9766 0:1672 2 3:d
2:8576 0:0 2 3:d
2:10297 0:2554 2 3:d
2:8040 0:914 2 3:d
2:9900 0:405 3 3:d
2:8405 0:1640 2 3:d
2:11335 0:360 4 3:d
2:11396 0:1550 2 3:d
2:11739 0:2346 3 3:d
2:11330 0:2100 2 3:d
2:12379 0:53 2 3:d
2:7454 0:2433 3 3:d
2:8246 0:2137 2 3:d
2:8492 0:2180 6 3:d
2:8511 0:950 2 3:d
2:11860 0:2062 2 3:d
2:8628 0:209 2 3:d
2:7093 0:2082 4 3:d
2:10786 0:2193 2 3:d
2:10562 0:1894 3 3:d
2:10126 0:2062 2 3:d
2:7870 0:2538 2 3:d
2:10197 0:1148 2 3:d
2:9911 0:2062 18 3:d
2:8811 0:238 17 3:d
2:8833 0:565 2 3:d
2:10598 0:1404 2 3:d
2:11683 0:2461 2 3:d
2:11121 0:1115 2 3:d
2:8452 0:1086 2 3:d
2:8663 0:985 3 3:d
2:10413 0:360 2 3:d
2:9935 0:295 2 3:d
2:7230 0:2251 2 3:d
2:7117 0:691 3 3:d
2:10673 0:298 2 3:d
2:11682 0:758 2 3:d
2:8656 0:641 3 3:d
2:9677 0:1424 2 3:d
2:10533 0:542 2 3:d
2:7150 0:1415 2 3:d
2:12259 0:2224 2 3:d
2:11244 0:2118 2 3:d
2:12033 0:1367 3 3:d
2:7441 0:1429 5 3:d
2:11396 0:1463 2 3:d
2:8663 0:614 2 3:d
2:9911 0:1795 5 3:d
2:8207 0:538 2 3:d
2:9628 0:1424 2 3:d
2:10061 0:2623 2 3:d
2:10904 0:2516 2 3:d
2:10851 0:2102 2 3:d
2:6987 0:1912 6 3:d
2:12458 0:236 5 3:d
2:10754 0:1550 2 3:d
2:10105 0:1704 2 3:d
2:8013 0:1424 2 3:d
2:7448 0:1016 2 3:d
2:8933 0:360 3 3:d
2:9136 0:538 2 3:d
2:7172 0:559 2 3:d
2:9617 0:1115 2 3:d
2:12437 0:266 2 3:d
2:11142 0:360 3 3:d
2:8321 0:538 2 3:d
2:9513 0:16 2 3:d
2:9018 0:2644 2 3:d
2:11609 0:360 2 3:d
2:12259 0:217 2 3:d
2:9167 0:1507 2 3:d
2:12177 0:1424 3 3:d
2:7218 0:1851 2 3:d
2:8551 0:1456 2 3:d
2:12150 0:1363 2 3:d
2:9950 0:2090 2 3:d
2:10707 0:961 2 3:d
2:12379 0:2608 2 3:d
2:9680 0:2308 28 3:d
2:8752 0:218 2 3:d
2:11353 0:2256 2 3:d
2:12159 0:306 2 3:d
2:7912 0:607 4 3:d
2:11974 0:1622 7 3:d
2:7855 0:491 2 3:d
2:9499 0:711 3 3:d
2:7232 0:1340 2 3:d
2:11532 0:218 2 3:d
2:10904 0:1191 3 3:d
2:11654 0:2118 2 3:d
2:10737 0:2308 2 3:d
2:8162 0:2496 2 3:d
2:8412 0:360 84 3:d
2:8561 0:1424 8 3:d
2:11682 0:2045 3 3:d
2:9027 0:2432 2 3:d
2:8548 0:589 2 3:d
2:10904 0:1155 5 3:d
2:8722 0:1118 2 3:d
2:11256 0:536 2 3:d
2:12095 0:538 2 3:d
2:11654 0:810 2 3:d
2:7244 0:1557 2 3:d
2:10299 0:732 2 3:d
2:9212 0:2554 4 3:d
2:9498 0:2573 3 3:d
2:12391 0:493 2 3:d
2:8650 0:386 2 3:d
2:10607 0:211 2 3:d
2:7732 0:2565 2 3:d
2:9202 0:2613 2 3:d
2:9149 0:360 9 3:d
2:6950 0:1424 3 3:d
2:8819 0:2062 2 3:d
2:10904 0:1090 2 3:d
2:10310 0:2040 2 3:d
2:10845 0:1082 2 3:d
2:10904 0:1552 3 3:d
2:9950 0:357 6 3:d
2:12477 0:1424 3 3:d
2:11248 0:1904 3 3:d
2:8775 0:1349 2 3:d
2:8027 0:1918 4 3:d
2:10062 0:1436 2 3:d
2:9424 0:1557 2 3:d
2:11850 0:1564 5 3:d
2:10927 0:641 2 3:d
2:8217 0:360 2 3:d
2:10904 0:1163 3 3:d
2:8888 0:188 2 3:d
2:10637 0:2638 2 3:d
2:8484 0:2062 3 3:d
2:7595 0:2352 2 3:d
2:12259 0:2125 2 3:d
2:9146 0:1804 4 3:d
2:9818 0:1037 4 3:d
2:9732 0:1436 2 3:d
2:9314 0:1611 2 3:d
2:8113 0:810 4 3:d
2:7659 0:2570 3 3:d
2:9465 0:2073 2 3:d
2:11595 0:360 215 3:d
2:12029 0:1006 2 3:d
2:9725 0:2475 2 3:d
2:11439 0:2542 2 3:d
2:7255 0:16 2 3:d
2:9588 0:2562 2 3:d
2:10080 0:1284 4 3:d
2:11384 0:2612 5 3:d
2:12259 0:1550 3 3:d
2:9269 0:2117 3 3:d
2:12446 0:1170 2 3:d
2:7912 0:385 4 3:d
2:10868 0:538 4 3:d
2:11820 0:1570 2 3:d
2:12379 0:1341 2 3:d
2:7360 0:2603 2 3:d
2:11396 0:2647 4 3:d
2:10542 0:245 2 3:d
2:9474 0:2062 2 3:d
2:11747 0:1621 4 3:d
2:10449 0:538 43 3:d
2:7921 0:1815 2 3:d
2:11809 0:929 2 3:d
2:8704 0:936 2 3:d
2:7682 0:1344 2 3:d
2:11412 0:1163 2 3:d
2:11532 0:1075 2 3:d
2:11306 0:1412 2 3:d
2:11295 0:974 3 3:d
2:8780 0:1218 2 3:d
2:8417 0:172 2 3:d
2:10550 0:2124 32 3:d
2:8238 0:2538 2 3:d
2:9844 0:234 2 3:d
2:8952 0:1343 2 3:d
2:10835 0:2370 3 3:d
2:12416 0:1361 2 3:d
2:12406 0:2062 2 3:d
2:7016 0:935 2 3:d
2:10322 0:597 4 3:d
2:7578 0:1426 2 3:d
2:8004 0:1866 2 3:d
2:9682 0:538 2 3:d
2:11203 0:647 2 3:d
2:11244 0:1520 2 3:d
2:10202 0:2484 5 3:d
2:9911 0:295 2 3:d
2:10891 0:2062 2 3:d
2:7255 0:1314 2 3:d
2:11053 0:2062 3 3:d
2:11073 0:2526 3 3:d
2:7163 0:1976 2 3:d
2:10550 0:777 2 3:d
2:7020 0:1374 2 3:d
2:11954 0:1437 2 3:d
2:11649 0:538 2 3:d
2:9660 0:1021 2 3:d
2:10802 0:301 2 3:d
2:7912 0:368 2 3:d
2:7883 0:1124 2 3:d
2:12457 0:188 6 3:d
2:9491 0:2554 2 3:d
2:10471 0:380 3 3:d
2:12486 0:446 2 3:d
2:8270 0:360 2 3:d
2:12129 0:1264 2 3:d
2:11901 0:1819 2 3:d
2:7249 0:251 4 3:d
2:7235 0:1424 4 3:d
2:7622 0:253 3 3:d
2:10485 0:518 2 3:d
2:8738 0:1032 2 3:d
2:10363 0:810 2 3:d
2:9858 0:529 2 3:d
2:9358 0:1415 4 3:d
2:12429 0:188 2 3:d
2:10897 0:2074 2 3:d
2:10707 0:1633 2 3:d
2:7871 0:1450 6 3:d
2:9698 0:1068 2 3:d
2:7278 0:360 5 3:d
2:7229 0:2561 2 3:d
2:9269 0:1557 5 3:d
2:11820 0:1609 2 3:d
2:7270 0:2438 2 3:d
2:9810 0:1284 2 3:d
2:8134 0:1774 21 3:d
2:9596 0:352 2 3:d
2:10552 0:360 2 3:d
2:9810 0:538 2 3:d
2:9673 0:1014 8 3:d
2:7912 0:2025 50 3:d
2:11330 0:847 4 3:d
2:8301 0:2645 2 3:d
2:9911 0:499 2 3:d
2:8886 0:508 2 3:d
2:9673 0:2185 2 3:d
2:9596 0:1215 48 3:d
2:7009 0:306 2 3:d
2:10736 0:844 2 3:d
2:10698 0:1424 8 3:d
2:10507 0:1557 2 3:d
2:12458 0:642 3 3:d
2:7510 0:538 2 3:d
2:7000 0:870 5 3:d
2:9222 0:2532 2 3:d
2:8789 0:861 2 3:d
2:9735 0:656 2 3:d
2:7730 0:2388 2 3:d
2:8134 0:1545 3 3:d
2:7629 0:981 2 3:d
2:9040 0:99 2 3:d
2:10788 0:2554 2 3:d
2:9735 0:100 2 3:d
2:9303 0:1424 2 3:d
2:7227 0:272 5 3:d
2:7091 0:1973 2 3:d
2:10728 0:360 617 3:d
2:8896 0:1232 2 3:d
2:9992 0:2647 4 3:d
2:12218 0:2045 3 3:d
2:12245 0:360 2 3:d
2:10197 0:1326 5 3:d
2:6987 0:1293 2 3:d
2:9595 0:360 3 3:d
2:10664 0:212 2 3:d
2:8207 0:1424 3 3:d
2:9883 0:946 2 3:d
2:8563 0:347 2 3:d
2:11491 0:1557 8 3:d
2:11900 0:2121 2 3:d
2:10660 0:1051 2 3:d
2:10904 0:2634 2 3:d
2:12259 0:538 3 3:d
2:9009 0:1795 2 3:d
2:8663 0:1033 4 3:d
2:10009 0:2352 2 3:d
2:7210 0:2062 3 3:d
2:9295 0:1805 2 3:d
2:7191 0:2062 2 3:d
2:7641 0:1424 4 3:d
2:7665 0:758 2 3:d
2:10198 0:2310 2 3:d
2:9538 0:1152 2 3:d
2:7619 0:352 2 3:d
2:9911 0:1185 3 3:d
2:10529 0:8 2 3:d
2:7545 0:691 2 3:d
2:8152 0:262 2 3:d
2:9735 0:2125 2 3:d
2:8080 0:1424 8 3:d
2:11247 0:221 2 3:d
2:7364 0:2045 2 3:d
2:7612 0:2414 2 3:d
2:9911 0:2450 2 3:d
2:8561 0:2062 2 3:d
2:9608 0:2565 3 3:d
2:7733 0:2554 3 3:d
2:8014 0:16 3 3:d
2:8571 0:1322 2 3:d
2:11938 0:1036 3 3:d
2:12092 0:1570 2 3:d
2:11997 0:1102 3 3:d
2:7912 0:1895 4 3:d
2:7589 0:1580 6 3:d
2:10728 0:2062 29 3:d
2:7652 0:1424 2 3:d
2:9000 0:1621 2 3:d
2:9357 0:1497 2 3:d
2:7076 0:49 3 3:d
2:8515 0:1179 2 3:d
2:9735 0:378 2 3:d
2:10545 0:2577 2 3:d
2:9865 0:2193 2 3:d
2:9203 0:2062 2 3:d
2:10377 0:542 6 3:d
2:10897 0:538 2 3:d
2:12271 0:851 2 3:d
2:9147 0:53 4 3:d
2:11416 0:1424 9 3:d
2:10721 0:1442 2 3:d
2:12458 0:1422 2 3:d
2:7436 0:681 7 3:d
2:7481 0:16 2 3:d
2:10551 0:1250 2 3:d
2:12159 0:363 2 3:d
2:7964 0:965 2 3:d
2:12344 0:1374 7 3:d
2:12224 0:306 3 3:d
2:12010 0:1424 2 3:d
2:11264 0:360 5 3:d
2:8802 0:2186 2 3:d
2:7342 0:163 2 3:d
2:7270 0:2173 2 3:d
2:9682 0:573 11 3:d
2:10236 0:2643 8 3:d
2:7912 0:360 5 3:d
2:10860 0:573 2 3:d
2:10844 0:1155 3 3:d
2:9234 0:795 3 3:d
2:7853 0:1932 2 3:d
2:10665 0:1328 2 3:d
2:10364 0:1059 2 3:d
2:8529 0:360 2 3:d
2:10028 0:1231 2 3:d
2:6955 0:522 2 3:d
2:10498 0:1226 3 3:d
2:8539 0:221 2 3:d
2:7060 0:2461 2 3:d
2:9146 0:1049 2 3:d
2:9269 0:1115 58 3:d
2:7428 0:776 3 3:d
2:9454 0:538 2 3:d
2:8545 0:1932 2 3:d
2:8398 0:2062 2 3:d
2:12198 0:2125 2 3:d
2:11013 0:1102 2 3:d
2:10742 0:647 2 3:d
2:7946 0:360 101 3:d
2:12442 0:2332 6 3:d
2:9856 0:1550 4 3:d
2:11820 0:369 17 3:d
2:7280 0:5 2 3:d
2:8802 0:2170 2 3:d
2:8014 0:410 2 3:d
2:7020 0:2352 2 3:d
2:8160 0:538 2 3:d
2:11740 0:818 4 3:d
2:11473 0:2118 15 3:d
2:11217 0:476 2 3:d
2:9284 0:1238 2 3:d
2:12362 0:360 3 3:d
2:9228 0:1488 2 3:d
2:8289 0:879 3 3:d
2:7253 0:873 2 3:d
2:12208 0:1512 2 3:d
2:9212 0:2310 3 3:d
2:10197 0:1482 4 3:d
2:7680 0:861 2 3:d
2:11667 0:2045 4 3:d
2:8474 0:2623 2 3:d
2:7235 0:2506 2 3:d
2:9269 0:1550 4 3:d
2:11365 0:2639 2 3:d
2:12250 0:360 16 3:d
2:9411 0:31 2 3:d
2:11484 0:179 2 3:d
2:11382 0:1412 5 3:d
2:10062 0:2352 2 3:d
2:9545 0:1396 5 3:d
2:9666 0:2125 2 3:d
2:9890 0:861 2 3:d
2:9011 0:2088 2 3:d
2:8560 0:360 35 3:d
2:8979 0:2332 2 3:d
2:11272 0:120 2 3:d
2:11748 0:2180 2 3:d
2:8113 0:2640 2 3:d
2:10339 0:2062 2 3:d
2:10904 0:336 5 3:d
2:8617 0:1436 2 3:d
2:7942 0:2361 2 3:d
2:10631 0:2535 17 3:d
2:12065 0:1147 2 3:d
2:7695 0:691 2 3:d
2:8241 0:1034 2 3:d
2:11308 0:519 2 3:d
2:8617 0:1095 8 3:d
2:12350 0:322 2 3:d
2:11382 0:1108 2 3:d
2:11472 0:386 18 3:d
2:8953 0:935 2 3:d
2:8040 0:1341 2 3:d
2:10788 0:1932 6 3:d
2:9747 0:1557 2 3:d
2:11226 0:53 2 3:d
2:9674 0:668 2 3:d
2:10631 0:1367 103 3:d
2:10616 0:369 2 3:d
2:7297 0:209 2 3:d
2:8267 0:160 6 3:d
2:9844 0:1827 20 3:d
2:10529 0:1804 2 3:d
2:9775 0:1325 2 3:d
2:9090 0:1424 8 3:d
2:7820 0:853 2 3:d
2:8991 0:660 7 3:d
2:7152 0:360 261 3:d
2:9620 0:1795 2 3:d
2:6971 0:935 2 3:d
2:9499 0:2554 9 3:d
2:10152 0:435 5 3:d
2:8492 0:538 2 3:d
2:9499 0:777 2 3:d
2:10812 0:1564 2 3:d
2:7774 0:213 2 3:d
2:8681 0:1026 7 3:d
2:7912 0:2100 6 3:d
2:11170 0:2554 2 3:d
