9746 1414
9322 1460
8770 641
9778 2062
10061 1323
11354 1111
12052 2343
11528 1424
7741 1777
9042 1367
8904 538
7754 2062
8230 538
8789 852
11668 1457
11308 187
11516 360
8601 2133
9608 1221
8670 1367
8921 360
11295 2193
11180 360
9063 1436
11280 538
10443 2414
11198 60
10689 1737
9772 2014
11439 1743
9844 657
7921 446
8883 4958
10965 5078
7561 5078
8138 2913
7954 5078
8781 5078
12056 5078
7785 4974
9370 6796
8166 3674
11756 6881
9876 5078
9911 3772
7202 5091
10091 5078
8184 4946
11765 5078
9813 5091
11079 6211
12331 5078
9779 4653
11125 5078
7642 5078
9228 5503
10646 4645
10489 5078
8524 5421
11333 5078
11004 5078
7912 6435
10255 4822
8140 4314
7275 4508
8588 5078
10377 5711
10197 3993
9291 4822
10008 5078
11556 5078
11290 6509
10804 4303
9042 3033
8399 6509
10582 2886
8047 3498
8577 6466
11413 5068
11663 5078
9117 5764
10145 6888
10868 5078
7130 3025
12379 3289
10853 4303
10851 2897
8184 3767
11749 2809
7366 2886
9660 3089
10683 5078
8874 5548
9232 5078
7144 4822
11726 5078
10631 5007
9577 2956
8701 4071
9684 4469
11897 5411
12426 6234
8830 5078
7132 4126
7988 5091
11122 5277
11372 5078
7080 3331
8844 4755
8040 2814
11501 5078
9076 5078
12200 5078
10987 3050
12088 6169
9823 3927
10197 4205
11227 3404
7348 6842
11280 4861
7392 5078
8184 3837
12171 5711
7980 3633
12030 5078
10154 5934
9673 2679
11360 5621
10529 4822
10616 6744
12329 3063
10024 4156
11417 5013
7235 2769
7116 5078
9939 2714
10904 2774
11634 5720
10768 3437
10973 6891
10632 6203
9752 5091
9911 6616
10550 2982
10731 4091
9420 4686
9604 5711
12402 5078
10616 2782
10197 5117
9017 5078
12097 6616
7020 4780
12422 3124
11339 5078
12062 4303
10514 5078
9275 4645
7255 2956
6978 4768
7235 5378
6975 5078
8955 4293
9100 4728
10835 3054
9269 4284
9214 5406
11820 4734
11846 5078
10944 3025
8147 5078
9467 3196
7374 5078
9856 6304
10412 4764
7227 4822
9238 4475
9362 4272
11426 5078
10295 4586
12494 5252
9012 5078
11902 6592
9039 6291
7850 3222
12486 3025
11158 4822
11109 5078
10609 4822
10924 3635
8283 6134
7943 3342
11503 5078
9303 6203
8191 5078
9963 5658
12376 2901
9610 4780
12045 4303
8774 5078
9855 6540
9955 3536
9590 3184
9779 3025
7733 2771
11944 5501
9193 5091
9260 5091
10788 5562
10225 5078
8936 2863
9992 6185
7269 5078
11510 5078
11065 4822
10521 3449
10882 5078
10663 6470
9631 5078
7417 5078
10616 3302
9958 3510
8576 4673
11723 4673
7048 5078
11428 5819
8617 6533
8405 4982
10918 3025
9135 6079
8416 5459
10529 3531
7381 5299
10194 2956
11561 6269
10844 5078
8196 5994
11128 4907
8212 5078
9420 4255
7277 6828
10354 5711
8406 5078
8936 6125
10004 6616
9775 2829
9646 4462
9138 4822
8890 4337
9087 5078
11247 4822
9185 5500
9810 3709
11961 5078
8571 6282
11209 4303
10534 5078
10707 4224
7203 5580
11428 4951
7360 6247
12239 2812
10089 6026
10479 5078
8400 4873
7840 5078
12169 5078
8104 5078
8981 5078
10678 6306
10360 5078
12430 5091
9198 5078
9111 4822
9211 3511
10564 4303
7263 5078
12422 6047
10583 5203
8314 3623
10011 5091
8802 4421
9287 5091
11781 5091
8917 5078
9215 4493
9802 5078
9219 5078
12452 5091
8603 5078
11382 4000
8937 6621
11721 5078
10197 4488
11213 6130
10513 6644
9389 6623
12290 5078
7764 5078
8765 5078
7013 5078
8942 5078
12385 6310
8271 5119
11632 3017
12236 5078
11438 5078
9271 5078
12121 6783
8856 5078
8807 5078
8271 5060
10312 3100
12403 3472
9146 2707
8904 5078
7398 5078
10092 5078
11303 2710
8896 6336
8419 5860
9563 5078
11589 5078
7835 5078
8452 5930
8149 5091
10152 5078
12119 4542
6978 3553
10410 5649
11519 4293
8249 5119
9623 5078
7424 3767
9889 4360
6955 6719
7912 6079
12366 6207
12411 5107
10376 6647
8029 6379
9770 5388
7170 4065
8405 3805
10187 5078
8684 5078
12334 5078
7205 4772
11516 5078
9042 4822
10918 6948
11540 6745
8751 5078
8802 5378
10988 2712
9755 5078
10471 3479
9939 4882
8209 3412
12171 4822
11302 5078
12127 5711
10209 5078
9622 4468
10881 6199
9856 6651
10733 5078
11434 3682
11459 3676
7995 4144
10471 6651
8128 4056
10233 5107
9608 4822
10298 2805
10584 5078
10863 4822
11925 4578
10714 5078
11937 5078
12274 3728
11919 5683
10875 3926
9597 3442
8409 5191
9590 3805
8480 2977
10298 6252
7336 5078
9234 3190
7365 4753
10092 5091
11657 6848
10464 5078
11195 4733
11431 5078
7222 4009
11497 6730
11769 5078
11275 5078
7101 5078
11442 6875
9178 5655
9203 5078
11519 5378
10046 5078
12222 4974
12351 5078
9355 3028
12012 5078
11101 3147
7418 5078
8339 5376
11154 5078
11071 5091
9295 5195
11320 2739
8263 6404
8397 5078
7168 5078
10110 4321
10062 4761
7912 5119
10398 5078
8480 5907
10730 5156
9810 6360
9841 5078
8885 5078
12033 3445
8486 2918
7360 4175
10212 5078
10582 3607
8446 5078
12422 5092
10590 5325
9840 5078
11337 6936
9491 3039
11202 5220
9685 6455
11439 2979
8187 5078
10043 5078
12386 5078
10904 4798
10642 5078
9220 4284
8399 5156
8761 5078
7650 3173
7040 3260
11333 3355
8267 4437
12245 5091
11288 5078
12250 5588
9911 4995
9143 5078
7339 4974
7824 5078
8079 3297
8399 3190
7518 4765
7127 5873
10521 5078
11141 2884
10582 6572
9136 6070
7462 5078
8012 2914
9214 3430
9911 4013
7235 4293
9926 6074
10440 5078
12230 4645
7860 4303
10632 5091
7252 3372
8461 5091
9728 5078
11869 4578
7153 5078
10283 4383
10745 4542
8736 5078
9911 3267
9897 3726
7106 3531
8195 5078
7883 5078
12294 6419
9810 4228
10068 6871
9412 5078
12071 4822
8149 5078
9269 6309
12316 5078
7929 5212
12122 5120
10460 3927
12344 3365
7256 5078
8364 5785
7692 5910
7376 3921
9380 5078
7253 3187
12062 2796
7428 3222
9610 5078
10115 4441
10503 5078
7907 3767
11167 5078
10357 2691
9727 5319
7241 5078
11472 3669
9993 5078
10985 2681
8086 6842
11382 3927
12038 5720
6973 6199
8339 6451
11305 6339
9545 6227
9911 4615
9830 5078
10729 5078
7036 6079
11236 3225
7529 6664
11623 5078
12488 6546
8833 5078
12396 5078
9269 4528
11810 2692
11472 4303
9409 5078
9227 5078
8238 4443
8021 6928
7899 5078
9499 5711
7972 5078
7626 6520
8546 2812
7554 6928
10979 4303
12048 4822
9927 5078
8504 4066
9926 6685
12484 5078
11904 4709
11003 6453
9260 4974
12036 2771
7716 3309
11444 5078
12379 3505
12167 4473
9779 4662
9660 6928
7806 5078
9305 4460
7500 5078
9567 5078
7896 4293
10632 5548
10003 5078
11699 5091
8724 5218
7090 4822
10367 5078
9810 5820
10005 5078
11220 3002
8874 4329
8802 6061
7660 5078
11411 4559
11450 5078
10853 5091
6962 3726
11375 4532
9674 3817
9428 4822
10942 3025
7985 4324
7992 3845
7255 6537
8040 3715
9835 5873
9569 5078
7267 5078
7597 5078
10226 5501
11586 3389
11353 5930
10049 4065
7300 3596
8847 3726
11768 5078
9995 3660
10415 3223
7358 4974
9584 6831
10627 5078
7190 5078
10564 4822
10516 5078
9596 5862
10307 5078
7083 3586
9589 6258
10934 5078
7030 5078
9548 6680
11225 5503
8571 6732
8638 3738
8120 5078
10525 5078
12088 6936
8937 6470
8087 5091
10904 3323
6955 6187
11159 5078
11265 3000
10925 5078
11508 4314
7223 6339
10443 5945
7377 5711
11118 5078
9199 5078
6955 6613
10269 5078
8769 4586
10821 2977
7671 5078
10582 5854
7662 5078
8883 4303
7235 4755
9505 6651
10432 2809
7699 5078
7916 3378
9385 3962
11216 4822
10811 4619
8933 5078
10893 4822
9904 2712
9277 5078
9911 5792
11198 4040
8710 4060
9209 5078
10631 4285
8066 3677
10835 3536
10697 5501
8084 5078
7313 5078
11661 4586
8175 6650
10460 6315
12046 3355
12105 6070
9213 3829
7999 6789
8274 4074
7421 2829
11417 2888
8029 5078
9911 4784
10946 3782
11563 5078
11108 2901
12452 5235
12392 2893
7871 5873
10754 4360
11078 3400
8795 5078
10594 6419
12033 5937
9427 3457
11018 4652
9291 4711
10912 6770
10471 5719
10966 5078
10001 5078
8750 5314
8452 6212
8198 4822
9839 3008
12285 5078
11046 5514
11682 2771
8306 4822
9474 5982
10521 2725
6955 4056
8559 4974
7235 6749
10618 5078
9369 2956
7543 6928
9911 4733
11960 5078
10315 4091
10533 4822
11231 3479
12080 5078
10171 5078
10897 6139
10582 2796
11888 5078
10464 4844
11319 5654
7912 4453
10589 5078
11280 5658
10316 5078
10529 4442
11667 4187
10631 3375
8507 5078
8257 5078
11692 3222
9868 5034
7251 5503
8452 6392
9996 3711
7389 6369
8580 5078
7818 5213
8265 5078
9369 4822
12450 6292
8984 5078
8026 4872
10274 6023
7956 5078
7665 4824
11941 5960
10752 6300
10457 5078
10582 5568
7526 5078
9175 5252
9418 2956
9313 5078
10588 4279
10943 5078
7996 4196
11981 3527
10274 5078
7760 5078
12417 3762
8121 4443
7022 5078
8743 5078
12355 5078
9199 6199
7639 5078
9275 3463
7971 5078
10443 3289
9117 3782
8534 5078
8099 3445
7964 6460
10904 4082
10053 5796
9969 2829
10867 5973
7610 6040
8029 4303
10713 5091
8580 4123
10971 4773
11474 5078
8393 3827
11863 5459
6997 4296
8308 5078
7912 3538
8098 3805
11862 2975
9682 4822
7146 3205
9934 5078
11852 5731
10487 5469
11023 5078
8801 5078
10845 5001
8844 4363
9889 5728
9810 4237
9738 3534
10058 6890
12385 4822
10097 3505
11082 5078
9543 5215
7779 5131
11511 4974
10857 3803
10198 5930
9723 3356
10425 5078
8065 5569
7044 5091
10838 6928
7912 6517
9279 5078
10197 6026
10197 4303
11382 4161
9720 5091
11880 4918
10631 4282
7655 5078
9344 5078
10501 5078
12207 5843
7585 5078
10935 4065
10749 5078
7351 3979
8196 4074
12365 3297
7185 3864
7001 3865
9970 4749
7674 5078
11334 4493
10335 4061
8621 5078
9810 3726
10751 3586
8873 5078
9604 4461
8206 3346
9975 2798
9975 5078
12458 3097
7743 3415
8530 3980
11382 3883
8357 5078
11394 5078
9674 4680
10897 4269
11393 5078
11897 2836
12341 5078
11225 3079
11225 5091
10219 5078
7512 5078
8193 4763
9372 5078
7413 6214
10853 5078
9444 5382
8436 5078
8459 5091
12428 5004
9807 3965
11071 4763
12433 5078
10949 4822
9610 5514
7305 4608
9852 6509
10766 5330
12451 5078
10881 3444
12047 5078
9896 2812
8079 4830
9166 6517
9963 4822
10546 4683
11931 3505
8030 5937
7588 5078
9359 5299
8988 5078
12239 5772
10904 6814
11412 6130
7790 4458
7933 5020
8516 4763
9852 6480
12174 5078
9731 4830
8226 5078
9588 4539
9674 5779
9945 2776
7649 6601
10446 5467
10412 6582
7137 4065
10455 5078
7025 4303
10486 5152
8405 5340
10283 3927
12425 5078
10541 5078
10546 3543
9911 6593
7255 6793
7912 4442
11943 5078
11310 5078
10062 3206
8123 4378
9994 5078
10582 2721
8857 5078
9319 3539
9756 4017
10002 5188
9710 5078
10197 5780
8802 4458
8113 3285
12422 6130
9420 6223
10055 4224
9911 4383
11812 4725
11717 6098
11335 5822
10595 5078
10320 5078
7384 5078
7552 4617
12217 4951
8785 3033
7733 5994
7596 6726
10353 6776
7889 5078
11811 4126
7817 5218
11396 6478
9682 5119
11200 5296
12328 5078
11032 5078
8581 5078
7995 3025
11238 5078
7634 6213
8456 5078
8435 5078
8422 5078
10296 5078
11756 3671
9758 4284
7487 5548
12467 4763
8113 6301
6985 5078
9673 3025
10567 5078
12189 5078
11924 5045
7873 5553
12460 4303
10578 3701
11713 5295
7973 6849
11719 3157
10802 6561
9911 2784
8208 5244
8896 2758
10904 5950
7563 5098
10037 5078
11028 5078
8844 3176
8405 4534
9522 4822
8364 4790
10776 3172
12155 3432
8042 4260
8119 6233
9042 5396
8297 3579
10835 5091
7682 3670
9694 5078
9911 5240
12234 4822
9189 4586
11815 5078
10070 6659
7199 3805
9766 3131
7823 3822
9438 4303
7513 3829
11974 4822
8200 5078
11920 5078
11434 4014
12161 5078
7734 2880
10582 5584
10069 5078
7600 5278
8936 6040
9597 3091
6954 3002
7804 3025
12070 3025
12272 4822
8228 5078
9234 5874
12219 5078
9357 4754
11888 6816
9987 5784
9028 4448
10635 5078
11067 5787
8468 6729
10586 5078
9065 4335
9586 4886
10092 4822
10689 5242
7192 4822
9044 3953
7964 6094
8855 2994
12057 5714
9210 5078
7389 4099
11495 5873
10471 6659
10167 5091
10529 5437
12394 5078
7622 5325
10904 6296
7745 6524
11826 5078
7733 6199
10445 3319
7395 5252
12472 4974
10643 6546
7707 5091
9832 5378
11318 3708
11716 5078
10904 3025
7732 5078
11533 5078
10107 5359
9844 3289
7912 3181
12321 5078
11746 5078
8250 5078
8053 5078
12225 6509
8085 3537
11675 3702
7813 5176
11078 4765
7286 2971
9758 3906
9275 6519
9703 3217
8863 5078
8967 5078
8109 6776
8214 5711
8802 4763
10023 5343
11553 5078
11987 5185
10904 6480
8884 3038
8065 5958
10317 4269
9847 4602
9499 4162
10288 6133
9359 5078
7235 2681
8097 4822
10904 6469
8695 5078
9256 5078
12487 4296
11571 5078
7445 6695
10889 5020
7639 6546
10869 4740
8979 2800
10881 6297
8994 5078
8936 4645
8126 2947
9827 6767
9042 5459
10904 2879
8709 5078
7503 5078
7364 2834
12136 5078
8786 6561
11945 3659
10847 5078
10240 3289
9042 6826
12411 5909
11136 3789
11280 3440
11828 5112
10622 3858
9911 5319
10173 5243
11478 5240
9009 4258
7393 5078
9028 5091
7912 3976
11887 5078
7001 4733
10036 6842
10609 5216
9424 5579
8891 5500
9110 5078
9645 6453
10474 5078
8525 3804
9042 4727
7025 5240
11449 3645
9602 3586
9602 4211
11793 4233
10499 5091
10197 5107
11303 3586
7254 5343
8733 6533
9042 2790
11268 5078
8901 4822
8106 5098
10197 6046
11731 4822
9911 3002
9911 2985
8707 4303
8092 3162
7251 6327
8469 5693
10919 6698
10197 3207
8809 5523
7315 5078
11322 3567
10083 4756
11926 5091
7286 4763
10904 4664
11002 3121
7734 3067
7396 3985
11495 4753
7573 4593
12414 5078
9212 4678
10835 6159
10211 5078
9447 6265
8378 2962
9475 5138
10904 6037
10050 5078
10471 6873
8707 5078
10208 3762
8663 3760
10904 6546
7727 6571
12407 4033
8766 6651
10533 5977
9098 3867
10762 5674
9795 5078
10443 4578
9660 6453
8040 3521
10762 5204
7961 5078
9701 6918
7229 5078
7091 3222
10068 6131
7129 5078
11478 3025
11873 6047
11526 5334
12454 4501
11986 3000
8661 5646
11933 5218
9682 5300
8865 5078
9526 5078
8579 4822
11099 5078
11914 5078
7958 5078
8531 4838
8337 5471
12060 2812
10131 5301
7862 5078
8419 4386
11574 6728
11963 2810
10897 5348
9057 5078
10515 4303
8202 5078
10197 6472
9692 5793
8098 4001
9654 3928
7326 4443
8440 6695
11893 4041
8441 3282
9540 5091
9570 6199
11682 5459
11612 3799
10528 5078
8548 6546
9846 5091
10602 5078
7711 3782
12078 4586
10805 6517
8429 4335
9573 5862
9786 5930
10904 4474
8058 5078
7941 5078
12313 5078
12019 5344
7741 4443
7179 4410
8965 5078
9775 3991
8416 4303
11783 5078
10857 5091
10736 5288
11997 2863
10539 4500
12379 3606
9911 3908
11904 4951
7056 3846
9212 3634
7779 6910
10180 5078
10339 3025
8856 3588
10893 4542
7935 6517
10795 5078
11181 2681
11181 5078
10374 6263
8164 3002
8869 4337
11901 3669
10352 6339
10740 5078
8696 5078
12379 2708
10158 5078
9638 5078
10802 2868
9527 5091
8936 6728
7519 5078
7227 6537
10112 6158
11284 5078
8890 5078
7028 4033
11729 4808
8784 4968
7325 2681
7212 4056
10689 3726
10339 4926
7413 4617
8853 5078
10062 5720
7290 5078
11997 3033
6952 4586
11225 5078
11945 3449
6955 5063
7610 4678
12379 3261
10197 5912
7286 6027
9136 6795
10650 3214
11456 5078
9044 4231
10111 5078
7071 5905
12057 3259
11370 6815
9843 5078
8011 4772
11536 5078
10726 5078
7431 6130
9911 3915
9059 4303
10531 3133
7725 5078
8276 5078
10681 6570
8142 4896
11281 5603
10582 4990
11402 6546
8957 5078
9195 5078
8592 2774
12458 4162
11843 5078
9992 5457
7688 4651
10718 5078
7912 2977
12181 4898
7637 5078
11752 4321
10904 2948
9042 2944
11817 2865
7622 5156
10790 4586
10106 5078
7080 3917
11816 5909
7833 5078
7217 5078
11335 4303
11277 5078
8997 3768
7582 5078
8551 5107
12159 6616
11399 3593
8936 5119
8599 5078
8465 4822
10582 6193
9482 6203
7199 6521
9073 3762
8339 5091
8187 5468
11305 5091
11879 3094
12472 3968
10460 4390
12132 5078
11411 5078
10931 6523
10846 5078
10918 3154
7912 4502
7614 3116
10085 5078
9000 5091
12134 4822
8936 4822
9267 5779
7793 4303
7511 6651
10592 5078
9957 5078
8937 4135
8188 6527
9291 6659
10345 5078
8389 6545
10734 6521
7869 3135
11727 5091
6962 6713
10505 5078
11632 5078
9911 3162
10736 6144
10402 5078
12185 4808
10703 3157
9001 4303
11792 5993
11280 4303
7688 4589
8558 5078
9029 5091
6987 5077
10400 6130
9844 4468
7894 4443
9659 4702
11650 6177
11924 2812
11965 5078
9602 5154
12066 5078
9750 4822
9800 3805
12366 5725
10409 5078
10529 6360
10096 3292
10197 4211
9775 6694
9552 5078
8511 6590
12487 5711
10672 4303
10154 2971
7080 4062
7065 2801
8630 5078
12130 5078
9911 4079
11396 2991
9388 5091
9909 5078
8627 6509
7995 6403
11957 5078
7580 4209
10213 5078
11280 5091
9042 4236
12005 5078
11974 4589
10967 5078
7103 5078
12137 3407
9789 5078
11989 5078
11610 5078
10019 5487
7248 5078
8342 5078
10805 6926
10519 5078
10202 5110
7722 5078
10132 3544
7742 3107
8090 3771
8575 4126
7666 5078
7068 5078
9911 6718
7648 5078
12039 5078
9995 6835
9844 3953
11243 5078
10774 4808
7522 5078
9860 5238
7360 2956
8759 6857
9570 5514
9660 4763
9260 5078
9741 5091
7613 3208
9892 5078
8829 4602
7694 5091
11932 5078
9849 5078
10825 5078
7821 5078
7282 5555
11690 3257
10974 5091
9613 5078
8646 5078
9554 3025
12259 3315
12026 4303
8461 4570
10377 5218
9810 4711
9499 5022
10107 6105
7164 5532
8562 6537
8654 5078
10385 5078
8896 5091
12373 5078
7880 6403
11223 5078
8492 3768
12379 6928
9437 6546
9290 5078
8673 4925
10001 5994
9370 5078
10134 5078
10507 5078
12358 4822
9682 5078
11439 6857
8759 5078
11945 4740
7539 2977
12049 5078
10335 5078
8440 6683
10563 5091
8048 3634
11784 5234
8728 6102
9855 6159
9874 4822
8411 5078
9939 5720
8490 5078
10583 5977
9370 6478
10700 5078
8353 5078
10208 4753
10330 2771
11382 6130
11345 5078
12221 2773
7486 5078
8874 5078
9810 5022
7450 5078
8855 6181
12033 4008
8592 5078
8883 5078
8822 6446
7415 5735
12353 5078
9670 6928
8364 5152
11447 6807
12006 3519
11760 5078
7912 5301
7885 5078
8663 5982
8036 3042
11056 4056
9507 5078
12330 3079
11805 5078
11583 5091
9184 5078
11796 5078
9766 4896
9801 4711
10887 5139
10812 6130
10394 5407
10783 5078
10738 5078
9911 4241
10471 3759
10552 2798
10985 5078
10806 5078
9370 4399
9854 5078
7364 4104
8546 5078
8342 4303
10582 5459
12171 4008
10582 3162
10881 4604
10728 6711
10640 4009
10202 4808
9420 5571
10062 6537
8114 3857
9275 4360
9275 5340
9093 5078
8059 5078
11756 6680
12222 5091
8115 4602
10977 4794
10355 5078
10127 5078
7088 4316
10593 5720
8855 4303
12259 5078
7340 5078
8615 5078
7251 5078
11889 5078
10298 6392
8950 5479
7164 2771
12148 5065
7319 5078
11643 5078
7193 5078
7130 5078
9939 4951
8397 4303
8574 5078
9760 6240
7427 5091
11077 5104
8594 5078
10625 5078
11804 5078
9145 5078
11280 3726
10904 3058
10444 4028
7638 5078
8948 5078
9363 4057
11771 5078
12379 5078
9066 4822
8064 4829
9155 3560
11258 5359
7839 2746
8412 6738
11294 5961
12227 3575
8740 5078
10904 3106
8092 5078
12292 5078
12033 5078
12220 5078
9005 5078
11297 2848
11792 5078
7933 4616
10422 3421
12265 3834
10582 4974
8846 4809
8981 5091
9476 6764
7235 3768
10197 4586
10437 5078
11026 5078
7562 5078
11215 5078
8890 3063
12033 5649
10893 5078
9564 3025
12050 5078
7352 5078
10197 5429
10298 4443
7141 5078
12056 5001
9324 3902
7912 5994
11264 5078
11949 5078
10060 5078
8564 3196
10964 5078
9570 3662
11344 6223
11155 4303
7507 5078
11256 6928
9911 6941
8381 5078
9486 3056
10767 5459
12450 4824
7305 3955
7371 5078
10904 4258
7394 5078
9968 5078
11206 5091
9000 4974
7868 5078
7389 5075
8802 4211
8544 2796
8928 4974
7145 5375
10298 5007
12102 5078
7963 4237
10896 6924
11035 4951
11396 3228
11077 6000
7461 5078
10589 3767
12422 4822
9570 5078
10582 4468
9727 5078
8545 5862
7401 5091
7434 5078
8908 5078
8018 5078
11690 3991
9950 4951
8333 5078
10756 5091
9096 5078
12081 4615
7985 5091
9578 5078
10433 6926
7362 3737
9072 6616
9275 5375
11247 4865
12042 5078
12175 5078
9508 5078
12289 5078
10146 4801
11628 4261
10897 4820
7761 4224
8704 4303
9407 5078
8487 5078
8609 5078
7501 3222
10207 5078
9236 5078
7651 5078
9042 3647
9926 6606
9212 3232
9844 3536
9253 5078
9844 4731
10955 3755
7478 5078
7682 3313
12270 6920
12444 3927
11945 3595
7043 2945
12203 5078
10398 4586
12079 5139
10800 5078
10258 5078
7490 4039
9735 4475
10742 4625
8196 6521
11731 5218
8597 3875
7933 5078
9610 6508
9042 4360
9042 6326
8812 4194
7554 5078
7021 6597
10119 5078
12221 5159
10940 5078
8890 5937
9045 5078
9551 3419
11682 5078
12221 4074
12201 5078
10504 5481
10904 6555
10349 5078
9965 5403
9499 6648
12372 3927
8828 5078
7984 5078
9293 5078
7864 5078
10257 5078
11022 5078
9590 6521
10463 5078
10026 5078
9014 4744
8402 3586
11595 5091
7656 6635
8802 4822
11850 6130
7360 3909
8634 5078
7556 5078
8248 5078
7363 5078
11927 2771
11353 5078
9207 3819
10904 5104
9039 6936
7077 3449
8820 5078
7691 5078
7952 5526
9888 4303
7695 6077
9065 4211
7703 5078
9911 5901
10279 5078
9040 2914
11659 4211
8281 5078
8340 5078
12102 5091
7489 5680
6955 4108
9812 5078
7695 5078
7126 5078
9403 5078
9911 2914
10197 4542
9551 3762
10916 4122
7540 4763
12074 4446
10139 6496
8548 4303
7091 5078
12129 2764
8030 4409
10571 3787
7987 5078
9299 5078
9020 4895
8351 2771
8937 5043
9640 2712
8196 3805
9992 5078
9651 3375
8248 5091
9208 5078
11993 4822
9275 3063
12125 5078
11293 3805
10940 3824
10444 5792
10154 4892
7079 3123
7402 4233
11376 5078
11974 5078
8247 3992
9992 6843
9995 6306
10687 5068
7372 6234
11531 5078
9660 5091
12164 5078
7386 3947
7886 5078
11514 5078
9158 5078
12439 5078
11850 2918
10025 2703
7391 3808
9810 2771
7164 6813
7119 5078
12179 5711
10248 5078
8690 5091
7958 3282
9911 5026
10115 5078
10582 4932
11037 5078
9178 5078
12363 6040
10904 4293
9992 3805
12159 3953
10380 3927
10471 2955
11308 2914
11143 5078
8976 4122
9810 5218
7020 2979
9233 4657
9233 4481
12314 6567
10631 6565
9950 4822
8679 6616
7931 6540
7645 5078
10802 5156
11975 5930
10197 5707
7566 5078
9088 3927
8367 5383
6997 5078
7407 5091
7906 5078
9864 3092
7559 5078
6955 6884
10904 4030
9912 6180
9866 5078
10616 5699
8087 5078
9248 5520
10017 6339
10609 5078
9229 4303
7303 5078
9694 2944
6959 4320
8548 5078
9339 5078
8699 6740
10548 5078
11791 6234
7179 5078
10521 3782
9091 5078
9426 5078
8055 3512
9063 4678
12171 3634
11953 3360
8452 5957
9676 6467
9708 5078
10904 4053
10030 4053
9470 6080
11122 5549
7273 5820
9911 6162
10197 4172
11380 5078
7224 5862
10244 3025
11667 6926
9858 4951
9695 3025
11657 6199
7892 6560
11869 4822
9002 4951
7381 5078
11173 6521
7985 4974
10802 6102
11303 5078
10467 4327
10471 4303
10707 4822
9911 6226
10319 3927
8655 5325
12081 3991
10904 5829
10559 4763
12191 5078
12257 6410
7604 6025
9856 3782
7149 5378
9964 4303
9951 4014
9939 4589
7672 5078
11797 3263
10898 3057
10719 3025
9138 4383
7414 5363
10197 6412
10444 5091
7741 4951
12348 5078
10107 4449
12229 6275
8330 5378
7741 6517
7492 5078
11039 6191
9911 6327
12239 4295
12388 5078
12379 6540
10197 2812
8183 4126
7912 2863
11293 5078
12038 2818
8360 3065
7227 5450
9642 5091
8749 3762
10441 3297
8583 4083
7293 3823
9291 4443
8004 5078
10485 6864
11527 5078
11609 5091
12172 5078
10881 4581
11142 5865
11382 3223
10663 6257
12074 5078
7235 2710
10904 6419
10087 5078
10758 5078
9850 4008
12458 2771
11739 5091
7362 4632
7775 5078
10761 4753
7912 6199
11477 6199
10857 5561
7857 6436
8387 4321
8919 3536
8649 3170
9714 5078
12342 5078
12033 6247
10183 3983
10868 6193
9823 5078
11997 4822
10788 4449
7622 4303
12458 6797
10467 4449
11677 5078
7098 5078
8430 5078
9911 6286
12483 4906
10203 5078
8916 5078
9154 5735
7861 5078
11974 2956
9063 6724
9491 6165
8485 4458
10197 3307
11033 4303
11398 5078
10878 5078
10596 5078
9137 5078
9467 2805
8793 5655
11662 2805
12486 5091
9600 4836
9560 5078
11015 5563
7695 4426
9992 3218
8896 5548
8667 4822
8299 5078
10197 5401
10712 5218
8261 5078
8481 5432
8617 6857
8544 6203
8521 5760
9386 5078
8879 5091
11417 5091
11979 6377
7383 5078
12090 5078
8303 5078
10150 5500
10989 5078
8087 6254
11337 5078
10197 2723
10121 4515
11634 5375
9072 5078
8666 5078
12273 5078
9245 5078
11852 6581
11210 5091
7946 5593
11134 5078
7768 5078
9911 3130
10303 4281
9810 2956
10557 3186
11603 3997
9529 3709
10224 5078
9852 5078
11736 4424
7225 5078
12411 4733
10904 2710
8561 4019
9234 4974
7202 5078
11428 5699
11712 5078
11974 5613
12293 5349
9950 4065
7036 2956
10984 5078
8489 5078
12394 4822
11271 5078
7912 4589
8272 5078
12190 5078
7801 5091
11330 4162
8890 4780
8979 3449
11828 6040
8848 5078
11595 2949
11308 6507
10154 3461
7804 5078
12137 3761
10553 5078
7429 4303
12211 5078
9581 5078
10436 5078
7311 5078
7226 5078
8298 5078
11428 2723
7745 5091
9065 5015
10904 5503
11485 5078
10493 6052
12087 5881
8688 5078
8502 4822
10030 5459
10632 4010
10147 5078
10904 3797
7995 6130
10108 5078
10835 5529
7805 5078
8661 4737
8855 5091
12233 4303
8013 5078
11782 5078
12302 5078
7798 5078
8713 5007
8192 6783
9619 5078
9506 4303
9275 4651
11552 6523
7364 4475
10609 3852
11718 5078
8571 6493
10856 5078
7478 3844
9911 4666
9682 6565
9698 5078
10632 5960
11882 5078
9275 4281
10804 5078
11373 5091
7988 4458
9248 5078
11891 5078
9575 5078
12038 3709
11430 6039
9499 5078
9770 5078
8040 3726
9782 2770
11659 5459
7973 6144
10977 4159
10228 5078
9481 5078
9850 5078
10904 5925
9234 4079
7281 3809
10197 5860
12216 5078
8306 5078
6982 5119
8291 5078
6978 3840
12322 5078
6983 5078
7555 5078
6962 3053
9166 5139
11280 2812
10636 5078
8016 5091
7724 2995
8039 2882
10545 2956
10495 5078
9817 2914
9444 5930
11096 4822
11763 4822
7252 3147
9911 5104
10648 5078
9831 5091
7442 5078
11183 3000
8559 5078
9810 4284
10167 6442
11203 3222
11972 5378
10651 5459
10589 3433
10406 4049
